id,device_id,temperature,humidity,light_level,voltage,timestamp,received_at
2182,SENSOR_001,27.47,43.6,674,3.51,2025-11-25 09:47:42,2025-11-25T12:47:42.253451
2183,SENSOR_002,26.47,73.82,217,3.26,2025-11-25 09:47:42,2025-11-25T12:47:42.266903
2184,SENSOR_003,18.9,54.55,123,3.23,2025-11-25 09:47:42,2025-11-25T12:47:42.281696
2185,SENSOR_001,23.47,44.09,461,3.66,2025-11-25 09:47:52,2025-11-25T12:47:52.296755
2186,SENSOR_002,21.26,51.59,250,3.75,2025-11-25 09:47:52,2025-11-25T12:47:52.309764
2187,SENSOR_003,23.55,50.69,325,3.48,2025-11-25 09:47:52,2025-11-25T12:47:52.323918
2188,SENSOR_001,27.87,62.39,699,3.79,2025-11-25 09:48:02,2025-11-25T12:48:02.337319
2189,SENSOR_002,23.77,65.03,936,3.31,2025-11-25 09:48:02,2025-11-25T12:48:02.351554
2190,SENSOR_003,27.29,59.96,414,3.73,2025-11-25 09:48:02,2025-11-25T12:48:02.365344
2191,SENSOR_001,23.11,43.93,170,4.1,2025-11-25 09:48:12,2025-11-25T12:48:12.381830
2192,SENSOR_002,26.1,47.85,720,3.76,2025-11-25 09:48:12,2025-11-25T12:48:12.395838
2193,SENSOR_003,26.97,40.38,461,4.07,2025-11-25 09:48:12,2025-11-25T12:48:12.410430
2194,SENSOR_001,24.17,58.27,874,3.66,2025-11-25 09:48:22,2025-11-25T12:48:22.425916
2195,SENSOR_002,27.84,70.55,327,3.94,2025-11-25 09:48:22,2025-11-25T12:48:22.440057
2196,SENSOR_003,25.08,78.69,570,4.16,2025-11-25 09:48:22,2025-11-25T12:48:22.455013
2197,SENSOR_001,23.1,61.1,494,4.18,2025-11-25 09:48:32,2025-11-25T12:48:32.470440
2198,SENSOR_002,21.46,47.44,695,3.36,2025-11-25 09:48:32,2025-11-25T12:48:32.483998
2199,SENSOR_003,22.08,61.78,811,3.88,2025-11-25 09:48:32,2025-11-25T12:48:32.496834
2200,SENSOR_001,25.84,70.11,473,3.44,2025-11-25 09:48:42,2025-11-25T12:48:42.511191
2201,SENSOR_002,28.01,52.94,264,4.08,2025-11-25 09:48:42,2025-11-25T12:48:42.522913
2202,SENSOR_003,19.27,58.9,403,3.77,2025-11-25 09:48:42,2025-11-25T12:48:42.537382
2203,SENSOR_001,20.87,66.82,358,3.33,2025-11-25 09:48:52,2025-11-25T12:48:52.552327
2204,SENSOR_002,24.53,44.55,794,3.52,2025-11-25 09:48:52,2025-11-25T12:48:52.566946
2205,SENSOR_003,18.19,53.17,932,3.54,2025-11-25 09:48:52,2025-11-25T12:48:52.579410
2206,SENSOR_001,22.72,46.96,645,3.99,2025-11-25 09:49:02,2025-11-25T12:49:02.592730
2207,SENSOR_002,24.67,76.19,837,3.39,2025-11-25 09:49:02,2025-11-25T12:49:02.606482
2208,SENSOR_003,21.37,68.78,972,3.63,2025-11-25 09:49:02,2025-11-25T12:49:02.618412
2209,SENSOR_001,18.61,64.59,182,3.34,2025-11-25 09:49:12,2025-11-25T12:49:12.632862
2210,SENSOR_002,19.8,54.05,755,3.46,2025-11-25 09:49:12,2025-11-25T12:49:12.646122
2211,SENSOR_003,18.18,57.36,984,4.12,2025-11-25 09:49:12,2025-11-25T12:49:12.660601
2212,SENSOR_001,20.23,53.32,153,4.11,2025-11-25 09:49:22,2025-11-25T12:49:22.675262
2213,SENSOR_002,21.95,60.24,686,3.26,2025-11-25 09:49:22,2025-11-25T12:49:22.688300
2214,SENSOR_003,19.51,42.66,639,3.64,2025-11-25 09:49:22,2025-11-25T12:49:22.702270
2215,SENSOR_001,26.03,72.65,590,3.38,2025-11-25 09:49:32,2025-11-25T12:49:32.717891
2216,SENSOR_002,24.53,43.16,528,3.73,2025-11-25 09:49:32,2025-11-25T12:49:32.730194
2217,SENSOR_003,24.79,49.81,655,3.89,2025-11-25 09:49:32,2025-11-25T12:49:32.743212
2218,SENSOR_001,19.66,58.51,895,3.63,2025-11-25 09:49:42,2025-11-25T12:49:42.756330
2219,SENSOR_002,21.1,57.34,683,3.82,2025-11-25 09:49:42,2025-11-25T12:49:42.769352
2220,SENSOR_003,22.85,74.92,409,4.06,2025-11-25 09:49:42,2025-11-25T12:49:42.782338
2221,SENSOR_001,19.3,61.39,714,3.63,2025-11-25 09:49:52,2025-11-25T12:49:52.795691
2222,SENSOR_002,27.67,44.84,905,3.4,2025-11-25 09:49:52,2025-11-25T12:49:52.809859
2223,SENSOR_003,23.47,75.54,682,4.13,2025-11-25 09:49:52,2025-11-25T12:49:52.823030
2224,SENSOR_001,22.67,55.62,535,3.59,2025-11-25 09:50:02,2025-11-25T12:50:02.837468
2225,SENSOR_002,27.71,50.61,845,4.09,2025-11-25 09:50:02,2025-11-25T12:50:02.849292
2226,SENSOR_003,22.51,56.24,370,3.45,2025-11-25 09:50:02,2025-11-25T12:50:02.863284
2227,SENSOR_001,23.76,78.81,706,3.57,2025-11-25 09:50:12,2025-11-25T12:50:12.877626
2228,SENSOR_002,19.1,79.13,443,3.25,2025-11-25 09:50:12,2025-11-25T12:50:12.890088
2229,SENSOR_003,21.56,68.86,713,3.32,2025-11-25 09:50:12,2025-11-25T12:50:12.903109
2230,SENSOR_001,23.23,48.61,343,3.85,2025-11-25 09:50:22,2025-11-25T12:50:22.917076
2231,SENSOR_002,18.94,50.26,450,3.29,2025-11-25 09:50:22,2025-11-25T12:50:22.931250
2232,SENSOR_003,21.26,60.84,904,3.46,2025-11-25 09:50:22,2025-11-25T12:50:22.946352
2233,SENSOR_001,25.15,66.87,664,3.95,2025-11-25 09:50:32,2025-11-25T12:50:32.961685
2234,SENSOR_002,21.0,74.84,742,4.17,2025-11-25 09:50:32,2025-11-25T12:50:32.974289
2235,SENSOR_003,18.31,77.1,256,4.02,2025-11-25 09:50:32,2025-11-25T12:50:32.986921
2236,SENSOR_001,25.06,77.91,747,4.16,2025-11-25 09:50:42,2025-11-25T12:50:43.000185
2237,SENSOR_002,24.96,51.72,177,3.37,2025-11-25 09:50:43,2025-11-25T12:50:43.014042
2238,SENSOR_003,19.48,68.72,139,4.04,2025-11-25 09:50:43,2025-11-25T12:50:43.027518
2239,SENSOR_001,19.33,66.45,826,3.35,2025-11-25 09:50:53,2025-11-25T12:50:53.040039
2240,SENSOR_002,19.33,57.28,711,3.92,2025-11-25 09:50:53,2025-11-25T12:50:53.053058
2241,SENSOR_003,22.28,69.29,564,3.21,2025-11-25 09:50:53,2025-11-25T12:50:53.067251
2242,SENSOR_001,23.83,75.92,865,3.95,2025-11-25 09:51:03,2025-11-25T12:51:03.080642
2243,SENSOR_002,27.23,58.98,336,4.15,2025-11-25 09:51:03,2025-11-25T12:51:03.093914
2244,SENSOR_003,28.05,75.35,949,3.79,2025-11-25 09:51:03,2025-11-25T12:51:03.107174
2245,SENSOR_001,24.33,66.8,813,4.05,2025-11-25 09:51:13,2025-11-25T12:51:13.120409
2246,SENSOR_002,27.04,44.57,521,3.55,2025-11-25 09:51:13,2025-11-25T12:51:13.131832
2247,SENSOR_003,27.0,62.52,239,3.64,2025-11-25 09:51:13,2025-11-25T12:51:13.141761
2248,SENSOR_001,19.73,76.49,952,3.76,2025-11-25 09:51:23,2025-11-25T12:51:23.154727
2249,SENSOR_002,22.26,69.32,443,3.91,2025-11-25 09:51:23,2025-11-25T12:51:23.176691
2250,SENSOR_003,21.26,53.38,415,3.91,2025-11-25 09:51:23,2025-11-25T12:51:23.185667
2251,SENSOR_001,24.12,68.58,331,4.05,2025-11-25 09:51:33,2025-11-25T12:51:33.196673
2252,SENSOR_002,25.68,78.17,529,3.76,2025-11-25 09:51:33,2025-11-25T12:51:33.206696
2253,SENSOR_003,19.9,58.94,823,3.66,2025-11-25 09:51:33,2025-11-25T12:51:33.219987
2254,SENSOR_001,23.85,43.73,278,3.8,2025-11-25 09:51:43,2025-11-25T12:51:43.232488
2255,SENSOR_002,27.74,79.16,365,3.44,2025-11-25 09:51:43,2025-11-25T12:51:43.245664
2256,SENSOR_003,25.92,63.17,205,3.51,2025-11-25 09:51:43,2025-11-25T12:51:43.260246
2257,SENSOR_001,26.46,63.63,789,3.68,2025-11-25 09:51:53,2025-11-25T12:51:53.274594
2258,SENSOR_002,21.08,40.76,572,3.46,2025-11-25 09:51:53,2025-11-25T12:51:53.288198
2259,SENSOR_003,19.61,80.46,630,3.55,2025-11-25 09:51:53,2025-11-25T12:51:53.302243
2260,SENSOR_001,27.12,67.57,980,3.21,2025-11-25 09:52:03,2025-11-25T12:52:03.317254
2261,SENSOR_002,24.27,66.67,554,3.25,2025-11-25 09:52:03,2025-11-25T12:52:03.331688
2262,SENSOR_003,25.01,50.87,686,4.18,2025-11-25 09:52:03,2025-11-25T12:52:03.343350
2263,SENSOR_001,23.1,55.98,237,3.86,2025-11-25 09:52:13,2025-11-25T12:52:13.357193
2264,SENSOR_002,21.76,57.96,950,3.26,2025-11-25 09:52:13,2025-11-25T12:52:13.370061
2265,SENSOR_003,27.21,43.9,289,4.01,2025-11-25 09:52:13,2025-11-25T12:52:13.382659
2266,SENSOR_001,18.5,54.72,524,3.44,2025-11-25 09:52:23,2025-11-25T12:52:23.397173
2267,SENSOR_002,20.03,43.23,958,3.32,2025-11-25 09:52:23,2025-11-25T12:52:23.410643
2268,SENSOR_003,19.55,74.34,205,3.6,2025-11-25 09:52:23,2025-11-25T12:52:23.425535
2269,SENSOR_001,22.84,41.08,317,3.8,2025-11-25 09:52:33,2025-11-25T12:52:33.442717
2270,SENSOR_002,27.45,77.15,861,3.85,2025-11-25 09:52:33,2025-11-25T12:52:33.455838
2271,SENSOR_003,24.08,68.83,814,4.17,2025-11-25 09:52:33,2025-11-25T12:52:33.469986
2272,SENSOR_001,19.03,72.12,118,3.78,2025-11-25 09:52:43,2025-11-25T12:52:43.483774
2273,SENSOR_002,18.37,74.91,116,3.83,2025-11-25 09:52:43,2025-11-25T12:52:43.498279
2274,SENSOR_003,25.51,68.4,124,3.49,2025-11-25 09:52:43,2025-11-25T12:52:43.513740
2275,SENSOR_001,27.38,54.28,348,3.71,2025-11-25 09:52:53,2025-11-25T12:52:53.526987
2276,SENSOR_002,25.7,49.06,112,3.66,2025-11-25 09:52:53,2025-11-25T12:52:53.541105
2277,SENSOR_003,24.05,76.7,875,3.55,2025-11-25 09:52:53,2025-11-25T12:52:53.553935
2278,SENSOR_001,20.26,47.26,559,3.67,2025-11-25 09:53:03,2025-11-25T12:53:03.569275
2279,SENSOR_002,26.37,69.41,540,3.57,2025-11-25 09:53:03,2025-11-25T12:53:03.583013
2280,SENSOR_003,26.64,62.2,622,3.24,2025-11-25 09:53:03,2025-11-25T12:53:03.596607
2281,SENSOR_001,26.21,53.12,300,3.38,2025-11-25 09:53:13,2025-11-25T12:53:13.611870
2282,SENSOR_002,22.16,59.73,984,3.84,2025-11-25 09:53:13,2025-11-25T12:53:13.625905
2283,SENSOR_003,21.8,45.04,727,3.94,2025-11-25 09:53:13,2025-11-25T12:53:13.641708
2284,SENSOR_001,18.43,62.52,588,4.06,2025-11-25 09:53:23,2025-11-25T12:53:23.654449
2285,SENSOR_002,19.44,47.41,951,3.48,2025-11-25 09:53:23,2025-11-25T12:53:23.669270
2286,SENSOR_003,26.11,79.58,306,3.78,2025-11-25 09:53:23,2025-11-25T12:53:23.683548
2287,SENSOR_001,18.94,76.84,157,3.73,2025-11-25 09:53:33,2025-11-25T12:53:33.699743
2288,SENSOR_002,27.36,61.73,609,4.05,2025-11-25 09:53:33,2025-11-25T12:53:33.713971
2289,SENSOR_003,26.07,59.31,577,3.69,2025-11-25 09:53:33,2025-11-25T12:53:33.729341
2290,SENSOR_001,24.33,50.3,418,4.18,2025-11-25 09:53:43,2025-11-25T12:53:43.744003
2291,SENSOR_002,19.98,51.24,874,3.4,2025-11-25 09:53:43,2025-11-25T12:53:43.757980
2292,SENSOR_003,27.38,64.86,750,3.39,2025-11-25 09:53:43,2025-11-25T12:53:43.769924
2293,SENSOR_001,18.11,40.62,763,3.42,2025-11-25 09:53:53,2025-11-25T12:53:53.783309
2294,SENSOR_002,27.42,41.55,914,3.25,2025-11-25 09:53:53,2025-11-25T12:53:53.796638
2295,SENSOR_003,24.72,66.42,276,3.37,2025-11-25 09:53:53,2025-11-25T12:53:53.810836
2296,SENSOR_001,23.04,52.64,915,3.64,2025-11-25 09:54:03,2025-11-25T12:54:03.824461
2297,SENSOR_002,20.28,47.42,439,3.69,2025-11-25 09:54:03,2025-11-25T12:54:03.837077
2298,SENSOR_003,27.82,49.78,689,3.7,2025-11-25 09:54:03,2025-11-25T12:54:03.849092
2299,SENSOR_001,27.53,49.58,526,3.51,2025-11-25 09:54:13,2025-11-25T12:54:13.860107
2300,SENSOR_002,24.32,60.06,919,3.52,2025-11-25 09:54:13,2025-11-25T12:54:13.873831
2301,SENSOR_003,18.12,80.89,772,3.21,2025-11-25 09:54:13,2025-11-25T12:54:13.887748
2302,SENSOR_001,23.79,49.47,885,3.6,2025-11-25 09:54:23,2025-11-25T12:54:23.902387
2303,SENSOR_002,27.75,76.86,857,3.72,2025-11-25 09:54:23,2025-11-25T12:54:23.914990
2304,SENSOR_003,21.63,63.93,695,3.55,2025-11-25 09:54:23,2025-11-25T12:54:23.927749
2305,SENSOR_001,24.38,44.22,726,3.56,2025-11-25 09:54:33,2025-11-25T12:54:33.940974
2306,SENSOR_002,19.2,48.53,587,3.46,2025-11-25 09:54:33,2025-11-25T12:54:33.954693
2307,SENSOR_003,24.68,48.52,499,4.13,2025-11-25 09:54:33,2025-11-25T12:54:33.969551
2308,SENSOR_001,19.13,70.28,940,3.52,2025-11-25 09:54:43,2025-11-25T12:54:43.985205
2309,SENSOR_002,22.77,68.81,200,3.38,2025-11-25 09:54:43,2025-11-25T12:54:43.998734
2310,SENSOR_003,20.02,43.95,694,3.55,2025-11-25 09:54:44,2025-11-25T12:54:44.012257
2311,SENSOR_001,20.77,50.91,877,3.59,2025-11-25 09:54:54,2025-11-25T12:54:54.027844
2312,SENSOR_002,18.02,62.88,663,3.2,2025-11-25 09:54:54,2025-11-25T12:54:54.041512
2313,SENSOR_003,24.91,72.83,349,3.7,2025-11-25 09:54:54,2025-11-25T12:54:54.053721
2314,SENSOR_001,25.48,66.81,149,4.18,2025-11-25 09:55:04,2025-11-25T12:55:04.068746
2315,SENSOR_002,27.27,72.43,840,3.68,2025-11-25 09:55:04,2025-11-25T12:55:04.082386
2316,SENSOR_003,22.08,40.55,753,4.1,2025-11-25 09:55:04,2025-11-25T12:55:04.095766
2317,SENSOR_001,25.13,39.43,307,3.58,2025-11-25 09:55:14,2025-11-25T12:55:14.110028
2318,SENSOR_002,27.05,55.53,549,3.65,2025-11-25 09:55:14,2025-11-25T12:55:14.123807
2319,SENSOR_003,27.72,73.48,754,4.05,2025-11-25 09:55:14,2025-11-25T12:55:14.137912
2320,SENSOR_001,20.46,66.91,205,3.82,2025-11-25 09:55:24,2025-11-25T12:55:24.153365
2321,SENSOR_002,23.45,67.83,217,4.07,2025-11-25 09:55:24,2025-11-25T12:55:24.168108
2322,SENSOR_003,20.72,68.8,974,3.32,2025-11-25 09:55:24,2025-11-25T12:55:24.180888
2323,SENSOR_001,21.08,59.7,865,3.84,2025-11-25 09:55:34,2025-11-25T12:55:34.195996
2324,SENSOR_002,21.55,45.98,341,3.33,2025-11-25 09:55:34,2025-11-25T12:55:34.209802
2325,SENSOR_003,21.36,79.65,280,3.93,2025-11-25 09:55:34,2025-11-25T12:55:34.224947
2326,SENSOR_001,24.05,69.77,859,3.81,2025-11-25 09:55:44,2025-11-25T12:55:44.237817
2327,SENSOR_002,22.49,62.85,311,3.42,2025-11-25 09:55:44,2025-11-25T12:55:44.253196
2328,SENSOR_003,20.5,76.42,111,3.61,2025-11-25 09:55:44,2025-11-25T12:55:44.266734
2329,SENSOR_001,23.98,58.7,735,3.29,2025-11-25 09:55:54,2025-11-25T12:55:54.281248
2330,SENSOR_002,25.81,62.89,876,3.36,2025-11-25 09:55:54,2025-11-25T12:55:54.294362
2331,SENSOR_003,21.69,55.66,726,4.05,2025-11-25 09:55:54,2025-11-25T12:55:54.308991
2332,SENSOR_001,27.66,48.78,570,3.34,2025-11-25 09:56:04,2025-11-25T12:56:04.324604
2333,SENSOR_002,25.06,51.79,755,3.96,2025-11-25 09:56:04,2025-11-25T12:56:04.336799
2334,SENSOR_003,21.58,40.75,382,3.98,2025-11-25 09:56:04,2025-11-25T12:56:04.350966
2335,SENSOR_001,20.26,59.74,382,3.37,2025-11-25 09:56:14,2025-11-25T12:56:14.364964
2336,SENSOR_002,22.75,69.27,123,3.41,2025-11-25 09:56:14,2025-11-25T12:56:14.378262
2337,SENSOR_003,26.95,63.31,574,4.02,2025-11-25 09:56:14,2025-11-25T12:56:14.392682
2338,SENSOR_001,25.96,45.81,510,3.35,2025-11-25 09:56:24,2025-11-25T12:56:24.407949
2339,SENSOR_002,19.28,76.05,246,3.61,2025-11-25 09:56:24,2025-11-25T12:56:24.421639
2340,SENSOR_003,26.29,67.52,602,4.04,2025-11-25 09:56:24,2025-11-25T12:56:24.436396
2341,SENSOR_001,19.57,57.71,737,4.01,2025-11-25 09:56:34,2025-11-25T12:56:34.451336
2342,SENSOR_002,25.92,74.36,875,3.33,2025-11-25 09:56:34,2025-11-25T12:56:34.463867
2343,SENSOR_003,20.63,43.09,974,3.82,2025-11-25 09:56:34,2025-11-25T12:56:34.477687
2344,SENSOR_001,22.84,42.35,637,3.47,2025-11-25 09:56:44,2025-11-25T12:56:44.490605
2345,SENSOR_002,23.17,50.32,492,3.26,2025-11-25 09:56:44,2025-11-25T12:56:44.503773
2346,SENSOR_003,21.6,48.51,859,3.85,2025-11-25 09:56:44,2025-11-25T12:56:44.513431
2347,SENSOR_001,21.59,72.17,879,3.83,2025-11-25 09:56:54,2025-11-25T12:56:54.527062
2348,SENSOR_002,22.78,51.1,904,4.1,2025-11-25 09:56:54,2025-11-25T12:56:54.542634
2349,SENSOR_003,25.76,45.38,414,3.7,2025-11-25 09:56:54,2025-11-25T12:56:54.557479
2350,SENSOR_001,24.47,75.49,727,3.3,2025-11-25 09:57:04,2025-11-25T12:57:04.571439
2351,SENSOR_002,26.82,46.17,556,3.8,2025-11-25 09:57:04,2025-11-25T12:57:04.584880
2352,SENSOR_003,25.23,49.72,377,4.08,2025-11-25 09:57:04,2025-11-25T12:57:04.597766
2353,SENSOR_001,19.99,52.1,344,3.61,2025-11-25 09:57:14,2025-11-25T12:57:14.611871
2354,SENSOR_002,22.37,74.18,347,4.12,2025-11-25 09:57:14,2025-11-25T12:57:14.625619
2355,SENSOR_003,22.64,52.02,346,3.26,2025-11-25 09:57:14,2025-11-25T12:57:14.639364
2356,SENSOR_001,19.14,61.01,424,3.35,2025-11-25 09:57:24,2025-11-25T12:57:24.652970
2357,SENSOR_002,24.93,77.85,910,3.28,2025-11-25 09:57:24,2025-11-25T12:57:24.664465
2358,SENSOR_003,19.63,76.21,488,4.17,2025-11-25 09:57:24,2025-11-25T12:57:24.678007
2359,SENSOR_001,21.18,40.27,988,4.03,2025-11-25 09:57:34,2025-11-25T12:57:34.692620
2360,SENSOR_002,20.07,43.6,691,3.69,2025-11-25 09:57:34,2025-11-25T12:57:34.705863
2361,SENSOR_003,25.15,67.96,534,3.7,2025-11-25 09:57:34,2025-11-25T12:57:34.719504
2362,SENSOR_001,20.18,58.75,755,3.28,2025-11-25 09:57:44,2025-11-25T12:57:44.732651
2363,SENSOR_002,24.92,72.33,125,3.75,2025-11-25 09:57:44,2025-11-25T12:57:44.746623
2364,SENSOR_003,19.37,43.93,152,4.14,2025-11-25 09:57:44,2025-11-25T12:57:44.760562
2365,SENSOR_001,22.28,50.47,787,3.23,2025-11-25 09:57:54,2025-11-25T12:57:54.775422
2366,SENSOR_002,24.37,58.68,920,3.47,2025-11-25 09:57:54,2025-11-25T12:57:54.788678
2367,SENSOR_003,26.31,55.49,891,3.22,2025-11-25 09:57:54,2025-11-25T12:57:54.801192
2368,SENSOR_001,28.09,43.27,728,3.82,2025-11-25 09:58:04,2025-11-25T12:58:04.815743
2369,SENSOR_002,23.75,61.34,446,3.53,2025-11-25 09:58:04,2025-11-25T12:58:04.830381
2370,SENSOR_003,18.33,43.71,948,3.27,2025-11-25 09:58:04,2025-11-25T12:58:04.842382
2371,SENSOR_001,26.51,59.63,722,3.62,2025-11-25 09:58:14,2025-11-25T12:58:14.855795
2372,SENSOR_002,20.9,40.39,402,4.07,2025-11-25 09:58:14,2025-11-25T12:58:14.868487
2373,SENSOR_003,28.13,53.82,788,3.24,2025-11-25 09:58:14,2025-11-25T12:58:14.883592
2374,SENSOR_001,27.11,53.93,410,4.03,2025-11-25 09:58:24,2025-11-25T12:58:24.898447
2375,SENSOR_002,21.64,41.64,137,3.74,2025-11-25 09:58:24,2025-11-25T12:58:24.911716
2376,SENSOR_003,17.78,78.23,604,4.04,2025-11-25 09:58:24,2025-11-25T12:58:24.925575
2377,SENSOR_001,23.35,60.97,778,3.25,2025-11-25 09:58:34,2025-11-25T12:58:34.943283
2378,SENSOR_002,25.17,47.58,819,3.57,2025-11-25 09:58:34,2025-11-25T12:58:34.957026
2379,SENSOR_003,21.05,49.24,258,4.06,2025-11-25 09:58:34,2025-11-25T12:58:34.970265
2380,SENSOR_001,20.04,69.59,972,3.78,2025-11-25 09:58:44,2025-11-25T12:58:44.984427
2381,SENSOR_002,27.96,48.51,282,3.61,2025-11-25 09:58:44,2025-11-25T12:58:44.998398
2382,SENSOR_003,20.73,43.09,233,4.14,2025-11-25 09:58:45,2025-11-25T12:58:45.011673
2383,SENSOR_001,20.5,65.5,467,3.35,2025-11-25 09:58:55,2025-11-25T12:58:55.026873
2384,SENSOR_002,24.41,59.57,576,3.72,2025-11-25 09:58:55,2025-11-25T12:58:55.040652
2385,SENSOR_003,18.13,51.92,324,3.51,2025-11-25 09:58:55,2025-11-25T12:58:55.054471
2386,SENSOR_001,26.91,53.57,943,3.54,2025-11-25 09:59:05,2025-11-25T12:59:05.067795
2387,SENSOR_002,24.09,80.13,414,3.93,2025-11-25 09:59:05,2025-11-25T12:59:05.082179
2388,SENSOR_003,27.46,61.69,556,3.76,2025-11-25 09:59:05,2025-11-25T12:59:05.096421
2389,SENSOR_001,27.61,71.01,630,3.83,2025-11-25 09:59:15,2025-11-25T12:59:15.111914
2390,SENSOR_002,17.75,79.22,281,4.14,2025-11-25 09:59:15,2025-11-25T12:59:15.125475
2391,SENSOR_003,27.52,64.9,372,3.73,2025-11-25 09:59:15,2025-11-25T12:59:15.141721
2392,SENSOR_001,21.17,55.29,334,3.57,2025-11-25 09:59:25,2025-11-25T12:59:25.156688
2393,SENSOR_002,24.66,39.16,947,3.67,2025-11-25 09:59:25,2025-11-25T12:59:25.169779
2394,SENSOR_003,25.16,70.57,273,4.13,2025-11-25 09:59:25,2025-11-25T12:59:25.182804
2395,SENSOR_001,20.52,71.71,440,4.12,2025-11-25 09:59:35,2025-11-25T12:59:35.197383
2396,SENSOR_002,19.77,78.06,659,3.45,2025-11-25 09:59:35,2025-11-25T12:59:35.211579
2397,SENSOR_003,27.32,57.02,212,4.13,2025-11-25 09:59:35,2025-11-25T12:59:35.226487
2398,SENSOR_001,19.0,43.45,941,3.88,2025-11-25 09:59:45,2025-11-25T12:59:45.239665
2399,SENSOR_002,21.8,75.49,902,4.12,2025-11-25 09:59:45,2025-11-25T12:59:45.253671
2400,SENSOR_003,23.33,68.54,722,3.29,2025-11-25 09:59:45,2025-11-25T12:59:45.267152
2401,SENSOR_001,19.05,56.73,292,3.38,2025-11-25 09:59:55,2025-11-25T12:59:55.282682
2402,SENSOR_002,27.45,56.42,896,4.11,2025-11-25 09:59:55,2025-11-25T12:59:55.296180
2403,SENSOR_003,18.1,41.38,533,4.02,2025-11-25 09:59:55,2025-11-25T12:59:55.311285
2404,SENSOR_001,25.91,78.68,289,3.87,2025-11-25 10:00:05,2025-11-25T13:00:05.324779
2405,SENSOR_002,26.68,71.98,590,4.07,2025-11-25 10:00:05,2025-11-25T13:00:05.338327
2406,SENSOR_003,26.97,79.23,110,3.43,2025-11-25 10:00:05,2025-11-25T13:00:05.351685
2407,SENSOR_001,23.45,64.11,860,3.25,2025-11-25 10:00:15,2025-11-25T13:00:15.369319
2408,SENSOR_002,20.0,72.69,908,3.77,2025-11-25 10:00:15,2025-11-25T13:00:15.381975
2409,SENSOR_003,20.45,69.4,140,3.5,2025-11-25 10:00:15,2025-11-25T13:00:15.396446
2410,SENSOR_001,23.84,59.31,839,3.78,2025-11-25 10:00:25,2025-11-25T13:00:25.411211
2411,SENSOR_002,28.41,73.75,274,3.89,2025-11-25 10:00:25,2025-11-25T13:00:25.424725
2412,SENSOR_003,21.94,68.51,175,3.55,2025-11-25 10:00:25,2025-11-25T13:00:25.440331
2413,SENSOR_001,24.27,53.73,697,3.23,2025-11-25 10:00:35,2025-11-25T13:00:35.456147
2414,SENSOR_002,27.62,47.89,163,4.19,2025-11-25 10:00:35,2025-11-25T13:00:35.468581
2415,SENSOR_003,20.21,69.7,363,3.33,2025-11-25 10:00:35,2025-11-25T13:00:35.482924
2416,SENSOR_001,23.76,72.84,218,3.85,2025-11-25 10:00:45,2025-11-25T13:00:45.497808
2417,SENSOR_002,22.47,65.99,126,3.44,2025-11-25 10:00:45,2025-11-25T13:00:45.511647
2418,SENSOR_003,21.55,77.54,259,3.63,2025-11-25 10:00:45,2025-11-25T13:00:45.526371
2419,SENSOR_001,18.82,76.66,774,4.14,2025-11-25 10:00:55,2025-11-25T13:00:55.541620
2420,SENSOR_002,26.49,39.12,289,3.64,2025-11-25 10:00:55,2025-11-25T13:00:55.557173
2421,SENSOR_003,25.7,48.17,335,3.65,2025-11-25 10:00:55,2025-11-25T13:00:55.571480
2422,SENSOR_001,28.15,51.41,963,3.54,2025-11-25 10:01:05,2025-11-25T13:01:05.583665
2423,SENSOR_002,26.04,66.73,748,3.84,2025-11-25 10:01:05,2025-11-25T13:01:05.597005
2424,SENSOR_003,22.67,54.29,722,3.24,2025-11-25 10:01:05,2025-11-25T13:01:05.611547
2425,SENSOR_001,26.35,72.78,608,3.53,2025-11-25 10:01:15,2025-11-25T13:01:15.625420
2426,SENSOR_002,25.46,78.19,949,3.48,2025-11-25 10:01:15,2025-11-25T13:01:15.638220
2427,SENSOR_003,20.54,67.77,222,3.43,2025-11-25 10:01:15,2025-11-25T13:01:15.651410
2428,SENSOR_001,23.28,48.95,688,4.06,2025-11-25 10:01:25,2025-11-25T13:01:25.665915
2429,SENSOR_002,21.93,53.92,865,3.78,2025-11-25 10:01:25,2025-11-25T13:01:25.679752
2430,SENSOR_003,25.18,69.33,463,3.52,2025-11-25 10:01:25,2025-11-25T13:01:25.694119
2431,SENSOR_001,23.93,41.17,693,4.14,2025-11-25 10:01:35,2025-11-25T13:01:35.708976
2432,SENSOR_002,19.4,57.93,688,3.94,2025-11-25 10:01:35,2025-11-25T13:01:35.721305
2433,SENSOR_003,22.53,72.25,625,3.34,2025-11-25 10:01:35,2025-11-25T13:01:35.735232
2434,SENSOR_001,18.52,51.96,178,3.61,2025-11-25 10:01:45,2025-11-25T13:01:45.748712
2435,SENSOR_002,25.59,66.77,205,3.8,2025-11-25 10:01:45,2025-11-25T13:01:45.762021
2436,SENSOR_003,18.36,54.16,151,4.03,2025-11-25 10:01:45,2025-11-25T13:01:45.774666
2437,SENSOR_001,19.71,70.02,886,3.52,2025-11-25 10:01:55,2025-11-25T13:01:55.789085
2438,SENSOR_002,19.56,56.27,956,3.82,2025-11-25 10:01:55,2025-11-25T13:01:55.801828
2439,SENSOR_003,20.56,69.48,303,3.99,2025-11-25 10:01:55,2025-11-25T13:01:55.813229
